childtaxa_id,childtaxa_name,childtaxa_rank,parent,parent_rank,source
31449,Solieria filiformis,species,Solieria,genus,ncbi
110477,Sonderella linearis,species,Sonderella,genus,ncbi
257588,Sonderopelta coriacea,species,Sonderopelta,genus,ncbi
189632,Sorella repens,species,Sorella,genus,ncbi
48481,Sorella delicatula,species,Sorella,genus,ncbi
81617,Sparlingia pertusa,species,Sparlingia,genus,ncbi
31383,Spermothamnion repens,species,Spermothamnion,genus,ncbi
31467,Sphaerococcus coronopifolius,species,Sphaerococcus,genus,ncbi
193186,Sphondylothamnion multifidum,species,Sphondylothamnion,genus,ncbi
998142,Spirocladia hodgsoniae,species,Spirocladia,genus,ncbi
998141,Spirocladia barodensis,species,Spirocladia,genus,ncbi
536610,Spongoclonium conspicuum,species,Spongoclonium,genus,ncbi
397061,Spongoclonium pastorale,species,Spongoclonium,genus,ncbi
536611,Spyridia elongata,species,Spyridia,genus,ncbi
314492,Spyridia griffithsiana,species,Spyridia,genus,ncbi
314491,Spyridia horridula,species,Spyridia,genus,ncbi
314490,Spyridia cupressina,species,Spyridia,genus,ncbi
196893,Spyridia clavata,species,Spyridia,genus,ncbi
196632,Spyridia filamentosa,species,Spyridia,genus,ncbi
173447,Spyridia dasyoides,species,Spyridia,genus,ncbi
31385,Spyridia hypnoides,species,Spyridia,genus,ncbi
1165048,Stauromenia australis,species,Stauromenia,genus,ncbi
1775945,Stenogramma lamyi,species,Stenogramma,genus,ncbi
1053875,Stenogramma californicum,species,Stenogramma,genus,ncbi
1053874,Stenogramma bamfieldiense,species,Stenogramma,genus,ncbi
661325,Stenogramma phyllophoroides,species,Stenogramma,genus,ncbi
207669,Stenogramma rhodymenioides,species,Stenogramma,genus,ncbi
32602,Stenogramma interruptum,species,Stenogramma,genus,ncbi
284059,Stenopeltis gracilis,species,Stenopeltis,genus,ncbi
1269974,Sterrocladia belizeana,species,Sterrocladia,genus,ncbi
163333,Stictosporum nitophylloides,species,Stictosporum,genus,ncbi
406725,Stirnia prolifera,species,Stirnia,genus,ncbi
1261580,Streblocladia collabens,species,Streblocladia,genus,ncbi
1400250,Symphyocladia glabra,species,Symphyocladia,genus,ncbi
943080,Symphyocladia linearis,species,Symphyocladia,genus,ncbi
884088,Symphyocladia lithophila,species,Symphyocladia,genus,ncbi
884087,Symphyocladia pumila,species,Symphyocladia,genus,ncbi
396806,Symphyocladia latiuscula,species,Symphyocladia,genus,ncbi
88360,Symphyocladia marchantioides,species,Symphyocladia,genus,ncbi
1824841,Tacanoosca uncinata,species,Tacanoosca,genus,ncbi
210852,Taenioma perpusillum,species,Taenioma,genus,ncbi
1230256,Thamnophyllis lacerata,species,Thamnophyllis,genus,ncbi
979669,Thamnophyllis laingii,species,Thamnophyllis,genus,ncbi
1853346,Thorea indica,species,Thorea,genus,ncbi
874386,Thorea bachmannii,species,Thorea,genus,ncbi
261529,Thorea riekei,species,Thorea,genus,ncbi
261528,Thorea okadae,species,Thorea,genus,ncbi
261527,Thorea gaudichaudii,species,Thorea,genus,ncbi
202687,Thorea hispida,species,Thorea,genus,ncbi
67961,Thorea violacea,species,Thorea,genus,ncbi
1819326,Thuretellopsis peggiana,species,Thuretellopsis,genus,ncbi
189650,Thuretia quercifolia,species,Thuretia,genus,ncbi
189648,Thuretia australasica,species,Thuretia,genus,ncbi
38364,Tichocarpus crinitus,species,Tichocarpus,genus,ncbi
1563187,Tiffaniella snyderae,species,Tiffaniella,genus,ncbi
257615,Tikvahiella candida,species,Tikvahiella,genus,ncbi
239164,Titanophora incrustans,species,Titanophora,genus,ncbi
239163,Titanophora pikeana,species,Titanophora,genus,ncbi
38533,Titanophora weberae,species,Titanophora,genus,ncbi
940129,Titanophycus setchellii,species,Titanophycus,genus,ncbi
940128,Titanophycus validus,species,Titanophycus,genus,ncbi
756404,Tokidadendron kurilensis,species,Tokidadendron,genus,ncbi
860646,Tolypiocladia glomerulata,species,Tolypiocladia,genus,ncbi
164060,Trematocarpus flabellatus,species,Trematocarpus,genus,ncbi
40391,Trematocarpus fragilis,species,Trematocarpus,genus,ncbi
40390,Trematocarpus dichotomus,species,Trematocarpus,genus,ncbi
998190,Trichogloea requienii,species,Trichogloea,genus,ncbi
935656,Trichogloea herveyi,species,Trichogloea,genus,ncbi
284064,Trichogloea lubrica,species,Trichogloea,genus,ncbi
1495616,Trichogloeopsis mucosissima,species,Trichogloeopsis,genus,ncbi
1495610,Trichogloeopsis pedicellata,species,Trichogloeopsis,genus,ncbi
1381113,Tricleocarpa jejuensis,species,Tricleocarpa,genus,ncbi
1380562,Tricleocarpa natalensis,species,Tricleocarpa,genus,ncbi
305683,Tricleocarpa fragilis,species,Tricleocarpa,genus,ncbi
268572,Tricleocarpa cylindrica,species,Tricleocarpa,genus,ncbi
197846,Tsengia comosa,species,Tsengia,genus,ncbi
197845,Tsengia lanceolata,species,Tsengia,genus,ncbi
197844,Tsengia laingii,species,Tsengia,genus,ncbi
367116,Tylotus obtusatus,species,Tylotus,genus,ncbi
367115,Tylotus lichenoides,species,Tylotus,genus,ncbi
860648,Ululania stellata,species,Ululania,genus,ncbi
158675,Valeriemaya cruenta,species,Valeriemaya,genus,ncbi
998193,Vanvoorstia coccinea,species,Vanvoorstia,genus,ncbi
158677,Vanvoorstia spectabilis,species,Vanvoorstia,genus,ncbi
1261582,Vertebrata lanosa,species,Vertebrata,genus,ncbi
1819324,Waernia mirabilis,species,Waernia,genus,ncbi
1497578,Waldoia antillana,species,Waldoia,genus,ncbi
536613,Warrenia comosa,species,Warrenia,genus,ncbi
406726,Webervanbossea tasmanensis,species,Webervanbossea,genus,ncbi
81619,Webervanbossea splachnoides,species,Webervanbossea,genus,ncbi
475976,Weeksia reticulata,species,Weeksia,genus,ncbi
142493,Weeksia coccinea,species,Weeksia,genus,ncbi
1789645,Wendya incisa,species,Wendya,genus,ncbi
197878,Wetherbeella foliosa,species,Wetherbeella,genus,ncbi
197877,Wetherbeella australica,species,Wetherbeella,genus,ncbi
915459,Whidbeyella cartilaginea,species,Whidbeyella,genus,ncbi
158679,Womersleya monanthos,species,Womersleya,genus,ncbi
173553,Womersleyella setacea,species,Womersleyella,genus,ncbi
1413251,Wrangelia penicillata,species,Wrangelia,genus,ncbi
998197,Wrangelia bicuspidata,species,Wrangelia,genus,ncbi
998195,Wrangelia argus,species,Wrangelia,genus,ncbi
536614,Wrangelia plumosa,species,Wrangelia,genus,ncbi
439546,Wrangelia elegantissima,species,Wrangelia,genus,ncbi
524189,Wrightiella tumanowiczii,species,Wrightiella,genus,ncbi
1635108,Yamadaella grassyi,species,Yamadaella,genus,ncbi
259029,Yamadaella caenomyce,species,Yamadaella,genus,ncbi
82846,Yatabella hirsuta,species,Yatabella,genus,ncbi
1775948,Yonagunia ligulata,species,Yonagunia,genus,ncbi
1775947,Yonagunia atimo-vatae,species,Yonagunia,genus,ncbi
1134408,Yonagunia zollingeri,species,Yonagunia,genus,ncbi
241241,Yonagunia tenuifolia,species,Yonagunia,genus,ncbi
241240,Yonagunia formosana,species,Yonagunia,genus,ncbi
1364883,Yoshizakia indopacifica,species,Yoshizakia,genus,ncbi
1539137,Yuzurua poiteaui,species,Yuzurua,genus,ncbi
158681,Zellera tawallina,species,Zellera,genus,ncbi
197848,Zymurgia chondriopsidea,species,Zymurgia,genus,ncbi
,Bonnemaisonia,genus,Bonnemaisoniaceae,family,algaebase
,Bornetia,genus,Ceramiaceae,family,algaebase
,Dictyomenia,genus,Rhodomelaceae,family,algaebase
,Echinothamnion,genus,Rhodomelaceae,family,algaebase
,Halicnide,genus,Delesseriaceae,family,algaebase
,Halopitys,genus,Rhodomelaceae,family,algaebase
,Jeannerettia,genus,Rhodomelaceae,family,algaebase
,Opuntiella,genus,Furcellariaceae,family,algaebase
